OBJECTID,CODUOME,NIF,NOME,TIPOAGRUPAMENTO,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODESCOLAMESEDE,CODDSR,CODQZP,GRUPONATUREZAINST,NUM_ESCOLAS,FAX,URL,EMAIL,TELEFONE,x,y
14088,172194,600083098,"Agrupamento de Escolas Daniel Sampaio, Almada",Agrupada,R. Dr. Alberto Araújo,SOBREDA,Almada,Setúbal,403260,Lisboa e Vale do Tejo,QZP.46,Publico,7,212945651,http://www.esec-danielsampaio.pt/,direcao@ae-danielsampaio.edu.gov.pt;servicos@ae-danielsampaio.edu.gov.pt,212945650;212945653,-91274.1893894992,-113808.493707225
14089,170914,600085309,"Agrupamento de Escolas de Sampaio, Sesimbra",Agrupada,Estrada da Faúlha,SESIMBRA,Sesimbra,Setúbal,402722,Lisboa e Vale do Tejo,QZP.46,Publico,5,212687011,www.esec-sampaio.net,direcao@aesampaio.edu.gov.pt;servicos@aesampaio.edu.gov.pt,212688160;212681711,-83903.0749706582,-132306.206382575
14090,170926,600074609,"Agrupamento de Escolas da Caparica, Almada",Agrupada,Rua 25 de Abril,CAPARICA,Almada,Setúbal,402266,Lisboa e Vale do Tejo,QZP.46,Publico,5,212946125,http://www.aecaparica.pt/,direcao@aecaparica.edu.gov.pt;servicos@aecaparica.edu.gov.pt,212946120;212946121,-92707.3692795907,-111223.544937028
14091,170938,600076245,"Agrupamento de Escolas Emídio Navarro, Almada",Agrupada,Avenida Rainha Dona Leonor,ALMADA,Almada,Setúbal,401614,Lisboa e Vale do Tejo,QZP.46,Publico,7,212763741,http://www.aeen.pt/site/,direcao@aeenavarro.edu.gov.pt;servicos@aeenavarro.edu.gov.pt,212721210,-88942.6055725375,-109539.949388616
14092,170940,600077250,"Agrupamento de Escolas António Gedeão, Almada",Agrupada,Alameda Guerra Junqueiro,ALMADA,Almada,Setúbal,400889,Lisboa e Vale do Tejo,QZP.46,Publico,5,212509545,www.ageantoniogedeo.pt,direcao@aeagedeao.edu.gov.pt;servicos@aeagedeao.edu.gov.pt,212509540;212509543,-89339.6692227604,-111189.926598803
14093,170951,600084302,"Agrupamento de Escolas Romeu Correia, Almada",Agrupada,Rua Virginia Moura - Feijó,ALMADA,Almada,Setúbal,402710,Lisboa e Vale do Tejo,QZP.46,Publico,5,212581322,https://sites.google.com/site/agrupamentoescolasrc/,direcao@aerc.edu.gov.pt;servicos@aerc.edu.gov.pt,212592241;212595765,-89829.0621668954,-112417.144248931
14094,171013,600076890,"Agrupamento de Escolas José Afonso, Moita",Agrupada,Rua Maria Veleda,MOITA,Moita,Setúbal,341812,Lisboa e Vale do Tejo,QZP.46,Publico,4,212059245,www.aejoseafonso.pt,direcao@aejafonso.edu.gov.pt;servicos@aejafonso.edu.gov.pt,212059240;212059243,-77059.5909214874,-111919.227477148
14095,171025,600074455,"Agrupamento de Escolas Sebastião da Gama, Setúbal",Agrupada,Rua da Escola Técnica,SETÚBAL,Setúbal,Setúbal,402758,Lisboa e Vale do Tejo,QZP.46,Publico,6,265534357,http://www.essg.pt/,direcao@aesebastiaogama.edu.gov.pt;servicos@aesebastiaogama.edu.gov.pt,265523176;265228306,-66132.6640610962,-126445.384378272
14096,171037,600074463,"Agrupamento de Escolas Ordem de Santiago, Setúbal",Agrupada,Avenida da Bela Vista,SETÚBAL,Setúbal,Setúbal,400981,Lisboa e Vale do Tejo,QZP.46,Publico,8,265771316,www.aveordemsantiago.pt,direcao@aeordemsantiago.edu.gov.pt;servicos@aeordemsantiago.edu.gov.pt,265739703;265739704,-64074.3489070706,-127095.657362301
14097,171049,600074382,"Agrupamento de Escolas de Azeitão, Setúbal",Agrupada,R. António Mª Oliveira Parreira,AZEITÃO,Setúbal,Setúbal,340388,Lisboa e Vale do Tejo,QZP.46,Publico,7,212191115,http://site.aveazeitao.pt/,direcao@aveazeitao.edu.gov.pt;servicos@aveazeitao.edu.gov.pt,212197170;212197171,-77580.0628880878,-126729.065976697
14098,171050,600076385,"Agrupamento de Escolas de Álvaro Velho, Barreiro",Agrupada,Avenida das Nacionalizações,LAVRADIO,Barreiro,Setúbal,340169,Lisboa e Vale do Tejo,QZP.46,Publico,4,212059235,www.alvarovelho.net,direcao@alvarovelho.edu.gov.pt;servicos@alvarovelho.edu.gov.pt,212059230;212059237,-80160.441724448,-111171.261187744
14099,171062,600076865,"Agrupamento de Escolas Navegador Rodrigues Soromenho, Sesimbra",Agrupada,R. Conselheiro Ramada Curto,SESIMBRA,Sesimbra,Setúbal,343110,Lisboa e Vale do Tejo,QZP.46,Publico,7,212281438,http://www.aescp.com,direcao@aenrs.edu.gov.pt;servicos@aenrs.edu.gov.pt,212233600;212681438,-84732.8532297175,-134950.462240068
14100,171074,600074579,"Agrupamento de Escolas Braamcamp Freire - Pontinha, Odivelas",Agrupada,R. Dr. Gama Barros,PONTINHA,Odivelas,Lisboa,401020,Lisboa e Vale do Tejo,QZP.45,Publico,10,214788459,www.ae1odivelas.pt,direcao@aebf.edu.gov.pt;servicos@aebf.edu.gov.pt,214788440;214787268,-92930.6339715857,-99348.1636856278
14101,171086,600074749,"Agrupamento de Escolas Pedro Alexandrino - Póvoa de Santo Adrião, Odivelas",Agrupada,R. Aquilino Ribeiro-Bairro de S. José,PÓVOA DE SANTO ADRIÃO,Odivelas,Lisboa,402450,Lisboa e Vale do Tejo,QZP.45,Publico,6,219387618,http://www.espa.edu.pt,direcao@aepalexandrino.edu.gov.pt;servicos@aepalexandrino.edu.gov.pt,219380310;2199380310,-89580.318245204,-95218.4577839767
14102,171098,600085201,"Agrupamento de Escolas Vergílio Ferreira, Lisboa",Agrupada,R. do Seminário-Qt. dos Inglesinhos,LISBOA,Lisboa,Lisboa,402965,Lisboa e Vale do Tejo,QZP.45,Publico,10,217154682,www.aevf.pt,direcao@aevf.edu.gov.pt;servicos@aevf.edu.gov.pt,217122020;935764748,-91067.0830406015,-100143.934810318
14103,171104,600074846,Agrupamento de Escolas de Palmela,Agrupada,"Rua da Esc. Prep. Hermenegildo Capelo, 2",PALMELA,Palmela,Setúbal,345180,Lisboa e Vale do Tejo,QZP.46,Publico,11,212338165,www.avepalmela.edu.pt,direcao@escolas-palmela.edu.gov.pt;servicos@escolas-palmela.edu.gov.pt,212338160;212338163,-66916.8635154863,-121060.998565678
14104,171116,600074226,"Agrupamento de Escolas de Camarate - D. Nuno Álvares Pereira, Loures",Agrupada,Rua Eduardo Augusto Pinto,CAMARATE,Loures,Lisboa,342324,Lisboa e Vale do Tejo,QZP.45,Publico,7,219488928,,direcao@aec.edu.gov.pt;servicos@aec.edu.gov.pt,219488920;219488927,-86653.7380328757,-95298.7866806295
14105,171128,600085236,"Agrupamento de Escolas 4 de Outubro, Loures",Agrupada,R. 25 de Abril,LOURES,Loures,Lisboa,401390,Lisboa e Vale do Tejo,QZP.45,Publico,4,219832969,www.esec-acf.pt,direcao@ae4outubro.edu.gov.pt;servicos@ae4outubro.edu.gov.pt,219835156,-89456.9390659258,-92604.4261619471
14106,171130,600074757,"Agrupamento de Escolas de Catujal - Unhos, Loures",Agrupada,Rua António Sérgio,UNHOS,Loures,Lisboa,340157,Lisboa e Vale do Tejo,QZP.45,Publico,3,219404436,www.aecu.pt,direcao@aecatujal-unhos.edu.gov.pt;servicos@aecatujal-unhos.edu.gov.pt,219404430;219404433,-86242.5287280135,-94200.8604722069
14107,171141,600074544,"Agrupamento de Escolas de Portela e Moscavide, Loures",Agrupada,Avenida das Escolas nº20,PORTELA LRS,Loures,Lisboa,402540,Lisboa e Vale do Tejo,QZP.45,Publico,5,219428985,,direcao@aeloures.edu.gov.pt;servicos@aeloures.edu.gov.pt,219428980/1/2/3;219428983,-85303.2471124264,-97474.7895322973
14108,171153,600074854,"Agrupamento de Escolas do Restelo, Lisboa",Agrupada,R. Antão Gonçalves,LISBOA,Lisboa,Lisboa,402679,Lisboa e Vale do Tejo,QZP.45,Publico,7,213013116,http://www.aerestelo.pt,direcao@aerestelo.edu.gov.pt;servicos@aerestelo.edu.gov.pt,213016528;213016527,-94021.3381878956,-105862.481513433
14109,171165,600075885,"Agrupamento de Escolas Patrício Prazeres, Lisboa",Agrupada,Rua Matilde Rosa Araújo,LISBOA,Lisboa,Lisboa,346718,Lisboa e Vale do Tejo,QZP.45,Publico,3,218154669,www.aepp.pt,direcao@aepp.edu.gov.pt;servicos@aepp.edu.gov.pt,218140564;218133436,-85739.5393842904,-104586.943084546
14110,171177,600074552,"Agrupamento de Escolas Professor Lindley Cintra - Lumiar, Lisboa",Agrupada,R. Mário Sampaio Ribeiro - Qt. dos Frades,LISBOA,Lisboa,Lisboa,402084,Lisboa e Vale do Tejo,QZP.45,Publico,6,217589924,http://www.aelindleycintra.edu.pt/,direcao@aelindleycintra.edu.gov.pt;servicos@aelindleycintra.edu.gov.pt,217540747;217567461,-89443.7266422281,-99246.2567370996
14111,171189,600077101,"Agrupamento de Escolas das Olaias, Lisboa",Agrupada,Rua Professor Mira Fernandes,LISBOA,Lisboa,Lisboa,340583,Lisboa e Vale do Tejo,QZP.45,Publico,4,218409492,http://www.agrupamentoolaias.edu.pt/moodle/,direcao@agrupamentodasolaias.edu.gov.pt;servicos@agrupamentodasolaias.edu.gov.pt,218428980;218428987,-85979.5459660663,-102617.180733979
14112,171190,600074250,"Agrupamento de Escolas Fernando Pessoa, Lisboa",Agrupada,R. Cidade de Carmona,LISBOA,Lisboa,Lisboa,341460,Lisboa e Vale do Tejo,QZP.45,Publico,4,218510188,www.agrupamentofernandopessoa.pt,direcao@aefpessoa.edu.gov.pt;servicos@aefpessoa.edu.gov.pt,218503150;218503156,-85332.9514136857,-99635.0670211172
14113,171220,600074773,"Agrupamento de Escolas Mouzinho da Silveira, Moita",Agrupada,Rua Manuel da Fonseca,BAIXA DA BANHEIRA,Moita,Setúbal,342300,Lisboa e Vale do Tejo,QZP.46,Publico,5,212041033,www.aems.pt,direcao@aemsilveira.edu.gov.pt;servicos@aemsilveira.edu.gov.pt,212026622,-79295.2967495255,-112644.851747726
14114,171232,600078655,"Agrupamento de Escolas Cardoso Lopes, Amadora",Agrupada,Avenida António Ribeiro Chiado,AMADORA,Amadora,Lisboa,340492,Lisboa e Vale do Tejo,QZP.45,Publico,4,214986568,,direcao@aeclopes.edu.gov.pt;servicos@aeclopes.edu.gov.pt,214986560;214986562,-96058.3419783914,-99262.9168767007
14115,171244,600079945,"Agrupamento de Escolas Miguel Torga, Amadora",Agrupada,Pctª Padre Álvaro Proença,AMADORA,Amadora,Lisboa,342208,Lisboa e Vale do Tejo,QZP.45,Publico,4,214939380,,direcao@aemtorga.edu.gov.pt;servicos@aemtorga.edu.gov.pt,214922724;214922729,-95076.2520297692,-99231.4186314964
14116,171256,600078604,"Agrupamento de Escolas Luísa Todi, Setúbal",Agrupada,Rua Adriano Correia de Oliveira,SETÚBAL,Setúbal,Setúbal,310153,Lisboa e Vale do Tejo,QZP.46,Publico,8,265732950,avelt.org,direcao@aelt.edu.gov.pt;servicos@aelt.edu.gov.pt,265790300,-63970.9885491853,-125924.268684149
14117,171268,600079422,"Agrupamento de Escolas João de Barros, Seixal",Agrupada,R. Dr. Manuel de Arriaga - Qtª da Mata,CORROIOS,Seixal,Setúbal,402000,Lisboa e Vale do Tejo,QZP.46,Publico,5,212531478,www.secundariajbarros.net,direcao@aejbarros.edu.gov.pt;servicos@aejbarros.edu.gov.pt,212559800;212559807,-88514.9689430518,-113846.205050147
14118,171270,600079406,"Agrupamento de Escolas Terras de Larus, Seixal",Agrupada,R. Fernão Lopes,AMORA,Seixal,Setúbal,340649,Lisboa e Vale do Tejo,QZP.46,Publico,5,212269815,http://www.terrasdelarus.edu.pt,direcao@aeterras-larus.edu.gov.pt;servicos@aeterras-larus.edu.gov.pt,212269810;212269813,-86203.8803707102,-116032.691342111
14119,171281,600078485,"Agrupamento de Escolas Paulo da Gama, Seixal",Agrupada,R. Ana de Castro Osório,AMORA,Seixal,Setúbal,342531,Lisboa e Vale do Tejo,QZP.46,Publico,5,212228310,www.aepg.pt,direcao@aepgama.edu.gov.pt;servicos@aepgama.edu.gov.pt,212211672;212211310,-85154.8981978657,-115614.49155558
14120,171300,600078639,"Agrupamento de Escolas Fragata do Tejo, Moita",Agrupada,Urbanização do Estuário - Av. Luis de Camões,MOITA,Moita,Setúbal,342221,Lisboa e Vale do Tejo,QZP.46,Publico,7,212897591,,direcao@aefragatadotejo.edu.gov.pt;servicos@aefragatadotejo.edu.gov.pt,212897662;212897663,-75085.5572682844,-111769.951057354
14121,171311,600084329,Agrupamento de Escolas da Moita,Agrupada,Largo da Juventude,MOITA,Moita,Setúbal,400646,Lisboa e Vale do Tejo,QZP.46,Publico,9,212899919,http://www.aemoita.pt/,direcao@aemoita.edu.gov.pt;servicos@aemoita.edu.gov.pt,212899910;212893344,-74232.4651339041,-111630.604108986
14122,171359,600079848,"Agrupamento de Escolas Barbosa du Bocage, Setúbal",Agrupada,Av. de Angola - Qt. do Paraíso,SETÚBAL,Setúbal,Setúbal,340431,Lisboa e Vale do Tejo,QZP.46,Publico,7,265547125,http://avebocage.net/,direcao@aebocage.edu.gov.pt;servicos@aebocage.edu.gov.pt,265547120;265547123,-66001.0975684251,-125273.025995813
14123,171360,600079996,"Agrupamento de Escolas Marquesa de Alorna, Lisboa",Agrupada,R. Dr. Júlio Dantas,LISBOA,Lisboa,Lisboa,342129,Lisboa e Vale do Tejo,QZP.45,Publico,4,213878622,www.marquesa-alorna-lisboa.pt,direcao@aema.edu.gov.pt;servicos@aema.edu.gov.pt,213870992;213873102,-89202.8614173726,-103122.639848162
14124,171372,600080129,"Agrupamento de Escolas Francisco de Arruda, Lisboa",Agrupada,"Calçada da Tapada, 152",LISBOA,Lisboa,Lisboa,341526,Lisboa e Vale do Tejo,QZP.45,Publico,6,213633172,http:/aefarruda.pt/portal/,direcao@aefarruda.edu.gov.pt;servicos@aefarruda.edu.gov.pt,213616480;213646684,-91695.5187296963,-106215.344592575
14125,171384,600085937,"Agrupamento de Escolas D. Dinis, Lisboa",Agrupada,Rua Dr. Manuel Teixeira Gomes,LISBOA,Lisboa,Lisboa,401250,Lisboa e Vale do Tejo,QZP.45,Publico,8,218590769,,direcao@aeddinis.edu.gov.pt;servicos@aeddinis.edu.gov.pt,218310190;926734800,-85079.7255147886,-101309.915571326
14126,171396,600079562,"Agrupamento de Escolas Luís António Verney, Lisboa",Agrupada,Rua Marquês de Olhão,LISBOA,Lisboa,Lisboa,342014,Lisboa e Vale do Tejo,QZP.45,Publico,4,218683995,,direcao@aelaverney.edu.gov.pt;servicos@aelaverney.edu.gov.pt,218610100;218610109,-85269.1125143149,-103266.113705755
14127,171402,600079082,"Agrupamento de Escolas do Bairro Padre Cruz, Lisboa",Agrupada,Rua Prof. Arsénio Nunes - Bairro Padre Cruz - Carnide,LISBOA,Lisboa,Lisboa,346548,Lisboa e Vale do Tejo,QZP.45,Publico,3,217121765,,direcao@aepadre-cruz.edu.gov.pt;servicos@aepadre-cruz.edu.gov.pt,217121760,-92219.1957734568,-99425.3964344098
14128,171414,600079430,"Agrupamento de Escolas Professor Reynaldo dos Santos, Vila Franca de Xira",Agrupada,Bom Retiro - Rua 28 de Março,VILA FRANCA DE XIRA,Vila Franca de Xira,Lisboa,400403,Lisboa e Vale do Tejo,QZP.45,Publico,4,263275379,www.aeprs.org,direcao@aersantos.edu.gov.pt;servicos@aersantos.edu.gov.pt,263276149;263282246,-75248.652315125,-78873.2954918846
14129,120340,600082776,"Agrupamento de Escolas de Santo André, Barreiro",Agrupada,Av. Escola dos Fuzileiros Navais - Qt da Lomba,BARREIRO,Barreiro,Setúbal,400567,Lisboa e Vale do Tejo,QZP.46,Publico,4,212153963,www.aesa.edu.pt,direcao@aestandre.edu.gov.pt;servicos@aestandre.edu.gov.pt,212170670;212170676,-80856.7792987474,-113179.092098247
14130,121198,600085821,Agrupamento de Escolas de Alcochete,Agrupada,Rua da Escola Secundária - Sítio dos Barris,ALCOCHETE,Alcochete,Setúbal,403933,Lisboa e Vale do Tejo,QZP.46,Publico,9,212349625,www.aealcochete.pt,direcao@aealcochete.edu.gov.pt;servicos@aealcochete.edu.gov.pt,212349620;212349621,-72168.7502207131,-101941.697767205
14131,121216,600082997,"Agrupamento de Escolas de Santo António, Barreiro",Agrupada,Rua António Aleixo      Cidade Sol,SANTO ANTÓNIO DA CHARNECA,Barreiro,Setúbal,402746,Lisboa e Vale do Tejo,QZP.46,Publico,7,212150167,www.escolasdestantonio.edu.pt,direcao@stantonio.edu.gov.pt;servicos@stantonio.edu.gov.pt,212150072;212150076,-78787.0779150153,-114627.52652436
14132,121265,600083063,"Agrupamento de Escolas José Saramago, Palmela",Agrupada,Rua Miguel Bombarda,POCEIRÃO,Palmela,Setúbal,346871,Lisboa e Vale do Tejo,QZP.46,Publico,5,265988196,www.aejs.pt,direcao@aejs.edu.gov.pt;servicos@aejs.edu.gov.pt,265988020,-52645.1678057852,-115201.767284571
14133,121423,600082172,"Agrupamento de Escolas da Venda do Pinheiro, Mafra",Agrupada,Quinta do Mucharro,VENDA DO PINHEIRO,Mafra,Lisboa,344588,Lisboa e Vale do Tejo,QZP.42,Publico,8,219663065,http://aevp.net,direcao@aevp.edu.gov.pt;servicos@aevp.edu.gov.pt,219663060,-95486.7709856678,-81832.5001647061
14134,121617,600082016,"Agrupamento de Escolas Aquilino Ribeiro, Oeiras",Agrupada,Av. Domingos Vandelli,PORTO SALVO,Oeiras,Lisboa,346767,Lisboa e Vale do Tejo,QZP.45,Publico,4,214228855,http://www.aquilinoribeirooeiras.net/,direcao@aearibeiro.edu.gov.pt;servicos@aearibeiro.edu.gov.pt,214228850;214228854,-101859.209111578,-103012.511025393
14135,172200,600083390,"Agrupamento de Escolas Professor Ruy Luís Gomes, Almada",Agrupada,"Av. Prof. Rui Luís Gomes, Lt. 1-A",ALMADA,Almada,Setúbal,403258,Lisboa e Vale do Tejo,QZP.46,Publico,4,212547007,http://ave.ruyluisgomes.org/,direcao@aergomes.edu.gov.pt;servicos@aergomes.edu.gov.pt,212530759,-88235.0448809516,-112399.300566903
14136,172212,600083136,"Agrupamento de Escolas Anselmo de Andrade, Almada",Agrupada,R. Ramiro Ferrão,ALMADA,Almada,Setúbal,400877,Lisboa e Vale do Tejo,QZP.46,Publico,3,212749433,www.anselmodeandrade.pt,direcao@aeaa.edu.gov.pt;servicos@aeaa.edu.gov.pt,212723590;212723591,-89727.2528107918,-109760.767043303
14137,172224,600085333,"Agrupamento de Escolas Miguel Torga, Sintra",Agrupada,Rua Cidade Desportiva,QUELUZ,Sintra,Lisboa,402229,Lisboa e Vale do Tejo,QZP.45,Publico,3,214391454,http://mtorga.edu.pt,direcao@mtorga.edu.gov.pt;servicos@mtorga.edu.gov.pt,214376314;214307505,-98796.0443062689,-100860.22154358
14138,172236,600085341,"Agrupamento de Escolas de Massamá, Sintra",Agrupada,R. dos Jasmins,QUELUZ,Sintra,Lisboa,402825,Lisboa e Vale do Tejo,QZP.45,Publico,5,214307515,,direcao@escolasmassama.edu.gov.pt;servicos@escolasmassama.edu.gov.pt,214307510;214307511,-99454.3624863131,-100372.578083371
14139,172248,600082814,"Agrupamento de Escolas Ruy Belo, Sintra",Agrupada,Rua D. Diniz,QUELUZ,Sintra,Lisboa,342245,Lisboa e Vale do Tejo,QZP.45,Publico,3,214389649,www.eb23ruybelo.com,direcao@agruybelo.edu.gov.pt;servicos@agruybelo.edu.gov.pt,214389640;214389644,-98322.0661594119,-100110.18409661
14140,172250,600083381,"Agrupamento de Escolas de Carcavelos, Cascais",Agrupada,Rua da Escola Secundária de Carcavelos,CARCAVELOS,Cascais,Lisboa,403556,Lisboa e Vale do Tejo,QZP.45,Publico,8,214535489,,direcao@aecarcavelos.edu.gov.pt;servicos@aecarcavelos.edu.gov.pt,214530350,-104732.731138866,-106996.234638586
14141,172261,600082768,"Agrupamento de Escolas Frei Gonçalo de Azevedo, Cascais",Agrupada,Rua 1º de Maio - Bairro Massapés - Tires,SÃO DOMINGOS DE RANA,Cascais,Lisboa,401810,Lisboa e Vale do Tejo,QZP.45,Publico,6,214480768,http://www.esfga.pt,direcao@aefga.edu.gov.pt;servicos@aefga.edu.gov.pt,214480760;214480764,-104981.60802942,-104963.914468009
14142,172273,600083217,"Agrupamento de Escolas de Alvide, Cascais",Agrupada,"Rua das Padarias, 195",ALCABIDECHE,Cascais,Lisboa,400804,Lisboa e Vale do Tejo,QZP.45,Publico,4,214835447,www.esalvide.edu.pt,direcao@alvideag.edu.gov.pt;servicos@alvideag.edu.gov.pt,214824240;214824247,-112406.578068278,-104754.892839389
14143,172303,600083403,"Agrupamento de Escolas Mães d’Água, Amadora",Agrupada,Rua da Quinta da Bolacha,AMADORA,Amadora,Lisboa,403477,Lisboa e Vale do Tejo,QZP.45,Publico,3,214940069,www.maesdagua.pt,direcao@aeamadora.edu.gov.pt;servicos@aeamadora.edu.gov.pt,214940105;214914348,-94875.2200623414,-99859.7030099517
14144,172315,600082849,"Agrupamento de Escolas D. Filipa de Lencastre, Lisboa",Agrupada,Avenida Magalhães de Lima,LISBOA,Lisboa,Lisboa,401274,Lisboa e Vale do Tejo,QZP.45,Publico,3,218475664,www.aedfl.pt,direcao@aeflencastre.edu.gov.pt;servicos@aeflencastre.edu.gov.pt,218407045;218405621,-87492.4403147849,-102580.487689523
14145,172327,600083462,"Agrupamento de Escolas Carlos Gargaté, Charneca de Caparica, Almada",Agrupada,Praceta Frederico de Freitas,CHARNECA DA CAPARICA,Almada,Setúbal,330346,Lisboa e Vale do Tejo,QZP.46,Publico,3,212973079,www.eb123-charneca-caparica.rcts.pt,direcao@cgargate.edu.gov.pt;servicos@cgargate.edu.gov.pt,212979660;212979663,-91569.670913816,-117508.97339553
14146,172339,600083608,"Agrupamento de Escolas Gil Vicente, Lisboa",Agrupada,"Rua da Verónica, 37",LISBOA,Lisboa,Lisboa,401857,Lisboa e Vale do Tejo,QZP.45,Publico,3,218868880,,direcao@aegvicente.edu.gov.pt;servicos@aegvicente.edu.gov.pt,218860041;218860042,-86449.7759693094,-105142.838202899
14147,172352,600083683,"Agrupamento de Escolas Alfredo da Silva, Barreiro",Agrupada,Praça de Bento Jesus Caraça,BARREIRO,Barreiro,Setúbal,400774,Lisboa e Vale do Tejo,QZP.46,Publico,2,212064708,www.agrupamento-escolas-alfredo-da-silva.com,direcao@alfsilva.edu.gov.pt;servicos@alfsilva.edu.gov.pt,212064700;212064701,-82837.1598787539,-111315.12889733
14148,172376,600083772,"Agrupamento de Escolas de Santa Catarina, Oeiras",Agrupada,Rua Manuel Ferreira - Alto de Santa Catarina,LINDA A VELHA,Oeiras,Lisboa,400038,Lisboa e Vale do Tejo,QZP.45,Publico,6,214146242,www.aearc.pt,direcao@aescatarina.edu.gov.pt;servicos@aescatarina.edu.gov.pt,214146240;214146244,-96529.7536355264,-106170.576557742
14149,172388,600083780,"Agrupamento de Escolas Boa Água, Sesimbra",Agrupada,Rua Serra de Monchique,QUINTA DO CONDE,Sesimbra,Setúbal,331041,Lisboa e Vale do Tejo,QZP.46,Publico,4,212100404,http://aeboaagua.org/ebiba/,direcao@aeboaagua.edu.gov.pt;servicos@aeboaagua.edu.gov.pt,212110460;925404647,-79991.2180124709,-123232.648265338
14150,172406,600084183,"Agrupamento de Escolas Francisco Simões, Almada",Agrupada,Rua Jorge Pereira,ALMADA,Almada,Setúbal,401808,Lisboa e Vale do Tejo,QZP.46,Publico,3,212509535,http:\\esfsimoes.edu.pt,direcao@aefsimoes.edu.gov.pt;servicos@aefsimoes.edu.gov.pt,212509530;212509532,-88910.5964137789,-112260.795526356
14151,170628,600073130,"Agrupamento de Escolas Augusto Cabrita, Barreiro",Agrupada,Rua Maria Lamas - Alto do Seixalinho,BARREIRO,Barreiro,Setúbal,403246,Lisboa e Vale do Tejo,QZP.46,Publico,8,212059228,http://aeaugustocabrita.edu.pt,direcao@aeacabrita.edu.gov.pt;servicos@aeacabrita.edu.gov.pt,212059220,-80496.0338608799,-111804.04838956
14152,171451,600079414,"Agrupamento de Escolas Amadora Oeste, Amadora",Agrupada,R. Elias Garcia nº 329,AMADORA,Amadora,Lisboa,402760,Lisboa e Vale do Tejo,QZP.45,Publico,5,214985999,http://esseomaracostaprimo.ccems.pt,direcao@aeamadora-oeste.edu.gov.pt;servicos@aeamadora-oeste.edu.gov.pt,214985990;214985995,-96864.1284010563,-100297.952831955
