OBJECTID,CODUOME,NOMEUO,CODESCME,NOME,SEDE,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODDSR,CODQZP,CICLO,NATUREZAINSTITUCIONAL_DESC,FAX,URL,EMAIL,TELEFONE,x,y
141955,,,806920,Leiria International School,S,Rua Dom João Pereira Venâncio,MARINHA GRANDE,Marinha Grande,Leiria,Centro,QZP.29,Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário,Particular,,https://www.leiriainternationalschool.com/,office@leiriainternationalschool.com,964 387 228,-68135.3557500335,9756.92180384913
141956,,,807605,CENFIM - Centro de Formação Profissional da Indústria Metalúrgica e Metalomecânica - Núcleo Marinha Grande,S,"R. Eng.º André Navarro, 27",MARINHA GRANDE,Marinha Grande,Leiria,Centro,QZP.29,Profissional,Redes dos ministérios,,,,,-68124.2262786584,9280.18141231396
141957,170306,Agrupamento de Escolas da Nazaré,280148,"Escola Básica de Valado dos Frades, Nazaré",N,Rua Luis Monterroso,VALADO DOS FRADES,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.valadofrades@escolas.min-edu.pt,262577076,-75982.8340607532,-8079.30184493368
141958,170306,Agrupamento de Escolas da Nazaré,221466,"Escola Básica de Famalicão, Nazaré",N,Rua Elisa Maria Santos,FAMALICÃO NZR,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1ji.famalicao@escolas.min-edu.pt,262560205,-81489.5232099797,-14357.0602696579
141959,170306,Agrupamento de Escolas da Nazaré,247467,"Escola Básica do Norte, Nazaré",N,"Rua Ernesto Korrodi, Urbanização Pinhal Mar",NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Pré-escolar;1º Ciclo,Redes dos ministérios,,http://www.terravista.pt/nazare/2497,eb1.n2.nazare@escolas.min-edu.pt,262561085,-79408.1707393839,-5682.09617282356
141960,170306,Agrupamento de Escolas da Nazaré,340170,"Escola Básica e Secundária Amadeu Gaudêncio, Nazaré",S,Avenida Nogent sur Marne n.º 30,NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,2º Ciclo;3º Ciclo;Secundário;Profissional,Redes dos ministérios,262561997,http://www.aen.pt,direcao@aen.edu.gov.pt;servicos@aen.edu.gov.pt,262550040,-80072.1178060439,-6407.77807160113
141961,170306,Agrupamento de Escolas da Nazaré,239963,"Jardim de Infância do Bairro dos Pescadores, Nazaré",N,Bairro dos Pescadores,NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Pré-escolar,Redes dos ministérios,,,eb1ji.nazare@escolas.min-edu.pt,262561819,-80366.7835119009,-7378.10813228007
141962,,,515991,Jardim De Infância Do Centro Social De Valado De Frades,N,"Rua Carlos O'Neill, Nº 18",VALADO DOS FRADES,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Pré-escolar,IPSS ou equiparada,262578044,,ji.csvaladofrades@escolas.min-edu.pt,262577136
141963,,,515980,Jardim Infantil Da Confraria De Nª Sra. Da Nazaré,N,Sítio Da Nazaré,NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Pré-escolar,IPSS ou equiparada,262550108,http://www.cnsn.pt,ji.cnsranazare@escolas.min-edu.pt,262550100
141964,,,803235,Externato D. Fuas Roupinho,N,"Avenida Nogent-sur-Marne, n.º 28",NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,2º Ciclo;3º Ciclo;Secundário;Profissional,Particular,262562343,http://www.edfr.pt,ext.dfuasroupinho@escolas.min-edu.pt,262561294,-80250.8577301807,-6903.12255454578
141965,,,802774,Escola Profissional da Nazaré,N,"Praça Pintor Mário Botas, n.º 7",NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Profissional,Particular,262189242,http://www.epnazare.eu,ep.nazare@escolas.min-edu.pt,262182107,-79749.5128919847,-6059.56019064416
141966,,,800162,CERCINAZARÉ Coop. Educ. Reab. Cri. Inadaptadas,N,Caminho Real - Alto Romão - Pederneira,NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Especial,IPSS ou equiparada,262562596,http://www.cercina-nazare.com,cercinazare@escolas.min-edu.pt,262562595,-79672.6782553042,-7369.53456456768
141967,,,807581,FOR-MAR - Centro de Formação Profissional das Pescas e do Mar - Nazaré,N,"Porto de Abrigo, Caixa Postal n.º 19",NAZARÉ,Nazaré,Leiria,Lisboa e Vale do Tejo,QZP.39,Profissional,Redes dos ministérios,,https://for-mar.pt/,peniche@for-mar.pt,262553993;262784716,-80275.3580108099,-6988.3921965158
141968,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",635480,"Jardim de Infância do Vau, Óbidos",N,"Rua do Barranco, n.º 63",VAU,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.vaubarranco@escolas.min-edu.pt,262968877,-93573.277249677,-32989.4936784247
141969,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",645291,"Jardim de Infância do Arelho, Óbidos",N,Rua Principal ,ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.arelho@escolas.min-edu.pt,,-90797.847581108,-30972.315557059
141970,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",622382,"Jardim de Infância de Olho Marinho, Óbidos",N,"Rua José Vitorino Soares, nº 1 A",OLHO MARINHO,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.olhomarinho@escolas.min-edu.pt,262968653,-94955.1050653853,-36918.551058671
141971,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",637932,Jardim de Infância de Óbidos,N,Rua Municipal - Bairro dos Arcos,ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.obidos@escolas.min-edu.pt,262959213,-88218.1040400696,-34447.5799742491
141972,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",614543,"Jardim de Infância de Gaeiras, Óbidos",N,Rua das Escolas,GAEIRAS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.n1.gaeiras@escolas.min-edu.pt,262958968,-85851.7957014909,-32476.7638030315
141973,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",602280,"Jardim de Infância de Amoreira, Óbidos",N,"Estrada Nacional, nº 13",AMOREIRA OBD,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.aenacional13@escolas.min-edu.pt,262968834,-92344.3575872185,-35594.3289263059
141974,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",242597,Escola Básica de Óbidos,N,"Rua Municipal, Bairro dos Arcos",ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo;2º Ciclo;Artistico,Redes dos ministérios,,,eb1.obidossaopedro@escolas.min-edu.pt,262959918,-88212.9159731215,-33708.1119670775
141975,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",200086,"Jardim de Infância de A-da-Gorda, Óbidos",N,Estrada Nacional 114,ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,eb1.comjiadagorda@escolas.min-edu.pt,262950627,-89308.9554998671,-35415.6324408922
141976,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",634578,"Jardim de Infância da Usseira, Óbidos",N,Rua Principal,USSEIRA,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.usseira@escolas.min-edu.pt,262950035,-88229.2428297849,-37243.4347020839
141977,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",341800,"Escola Básica e Secundária Josefa de Óbidos, Óbidos",S,Rua das Artes,ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,3º Ciclo;Secundário;Profissional,Redes dos ministérios,262955331,http://www.escolasobidos.net,direcao@aejobidos.edu.gov.pt;servicos@aejobidos.edu.gov.pt,262955330,-88526.3359534137,-34398.000507051
141978,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",294706,"Escola Básica do Furadouro, Óbidos",N,Furadouro,AMOREIRA OBD,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo;2º Ciclo,Redes dos ministérios,,,,,-93630.9690033919,-35736.0439794216
141979,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",294731,"Escola Básica do Alvito, Óbidos",N,Casal do Alvito - Gaeiras,GAEIRAS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo;2º Ciclo,Redes dos ministérios,,,,,-85272.0889358,-33413.8647813651
141980,171335,"Agrupamento de Escolas Josefa de Óbidos, Óbidos",600039,"Jardim de Infância de A-dos-Negros, Óbidos",N,Estrada dos Moinhos,A DOS NEGROS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.adosnegros@escolas.min-edu.pt,262958587,-83992.4997776194,-35069.728299749
141981,,,516004,Jardim de Infância da Casa do Povo de Óbidos,N,Rua Municipal - Bairro dos Arcos,ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,,,geral@cpobidos.com,262959762,-88410.8736988402,-34379.3250071989
141982,,,700017,Escola de Hotelaria e Turismo do Oeste (Pólo de Óbidos),N,"Rua Direita, 3 - Edifício São Tiago",ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Profissional,Redes dos ministérios,262959947,http://www.turismodeportugal.pt,,262001400,-88248.8931526387,-33388.5193009328
141983,,,800059,Academia de Música de Óbidos,N,"Estrada Nacional 8, 4",ÓBIDOS,Óbidos,Leiria,Lisboa e Vale do Tejo,QZP.41,Artistico,Particular,,,acm.obidos@escolas.min-edu.pt,919088071,-87834.2858125534,-33910.5990381121
141984,160659,Agrupamento de Escolas de Pedrógão Grande,283617,"Jardim de Infância de Vila Facaia, Pedrógão Grande",N,Vila Facaia,VILA FACAIA,Pedrógão Grande,Leiria,Centro,QZP.30,Pré-escolar,Redes dos ministérios,,,eb1.vfacaia@escolas.min-edu.pt,236550574,-7807.17315227165,29934.1003395874
141985,160659,Agrupamento de Escolas de Pedrógão Grande,345933,"Escola Básica Miguel Leitão de Andrada, Pedrógão Grande",S,"Avenida Manuel Jacinto Nunes, 10",PEDRÓGÃO GRANDE,Pedrógão Grande,Leiria,Centro,QZP.30,2º Ciclo;3º Ciclo,Redes dos ministérios,236486113,http://www.agpedrogao.pt/,direcao@agpedrogao.edu.gov.pt;servicos@agpedrogao.edu.gov.pt,236486267,-1543.97907020172,27969.6360051233
141986,160659,Agrupamento de Escolas de Pedrógão Grande,295759,Escola Básica de Pedrógão Grande,N,Zona Industrial de Pedrógão Grande,PEDRÓGÃO GRANDE,Pedrógão Grande,Leiria,Centro,QZP.30,Pré-escolar;1º Ciclo,Redes dos ministérios,,,,236486267,-1478.06865555523,27944.5294769735
141987,160659,Agrupamento de Escolas de Pedrógão Grande,226154,"Escola Básica de Graça, Pedrógão Grande",N,R. da Escola,GRAÇA,Pedrógão Grande,Leiria,Centro,QZP.30,1º Ciclo,Redes dos ministérios,,,eb1.graca@escolas.min-edu.pt,236550358,-7221.40484575637,25359.6232108681
141988,,,515437,Jardim Infantil Da Stª Casa Da Misericórdia,N,Largo Da Devesa,PEDRÓGÃO GRANDE,Pedrógão Grande,Leiria,Centro,QZP.30,Pré-escolar,IPSS ou equiparada,236488061,,ji.scmpedrogaogrande@escolas.min-edu.pt,236488060
141989,,,802880,Escola Tecnológica e Profissional da Zona do Pinhal (Sede),N,Av. 25 de Abril,PEDRÓGÃO GRANDE,Pedrógão Grande,Leiria,Centro,QZP.30,Profissional,Particular,236486334,,esc.tpzonapinhal@escolas.min-edu.pt,236480100;236480101,-1387.9470770805,28007.3572954128
141990,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",606042,"Jardim de Infância da Bufarda, Peniche",N,Rua das Escolas,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.bufarda@escolas.min-edu.pt,262709555,-101485.017473267,-40115.6379855936
141991,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",238533,"Escola Básica n.º 1 de Ferrel, Peniche",N,Rua das Escolas,FERREL,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,,,eb1.n1.ferrel@escolas.min-edu.pt,262769433,-102012.919952538,-33150.3050935255
141992,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",236822,"Escola Básica n.º 1 de Atouguia da Baleia, Peniche",N,Rua Padre Joaquim Maria de Sousa - Urbanização Casal da Cruz,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.n1.abaleia@escolas.min-edu.pt,262759290,-102658.809696364,-36371.3705964259
141993,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",225186,"Escola Básica de Geraldes, Peniche",N,R. El-Rei D. Dinis,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,,,eb1.geraldes@escolas.min-edu.pt,262709923,-103218.553116004,-38679.5068082496
141994,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",614889,"Jardim de Infância de Geraldes, Peniche",N,R. Do Caldeirao 5,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.geraldes@escolas.min-edu.pt,262709404,-103031.563213971,-38700.9684077825
141995,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",274963,"Escola Básica da Serra de El-Rei, Peniche",N,Rua Do Poco Novo,SERRA D'EL REI,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,,,eb1.serraelrei@escolas.min-edu.pt,262909867,-98021.3193468838,-36856.8270236363
141996,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",221053,"Escola Básica da Estrada, Peniche",N,Rua Nossa Senhora da Esperanca,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,,,eb1.estradalugar@escolas.min-edu.pt,262758227,-104124.731480881,-37775.2030499646
141997,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",209170,"Escola Básica da Bufarda, Peniche",N,Rua da Escola,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,,,eb1.bufarda@escolas.min-edu.pt,262709849,-101489.186926342,-40117.8046424737
141998,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",641236,"Jardim de Infância do Casal do Moinho, Peniche",N,Rua Luis Camões,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,,,ji.casalmoinho@escolas.min-edu.pt,,-105180.983154,-36101.4265401329
141999,170008,"Agrupamento de Escolas de Atouguia da Baleia, Peniche",344710,"Escola Básica de Atouguia da Baleia, Peniche",S,R. Vitor Baltazar,ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,2º Ciclo;3º Ciclo,Redes dos ministérios,262750411,http://atb23.net,direcao@aeatouguiabaleia.edu.gov.pt;servicos@aeatouguiabaleia.edu.gov.pt,262757270,-102578.68959925,-36433.056741332
142000,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",624688,"Jardim de Infância do Filtro, Peniche",N,Rua Mariano Calado,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,262782324,,ji.filtro@escolas.min-edu.pt,262783593,-107116.257406409,-32660.3240283159
142001,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",624690,"Jardim de Infância do Alemão, Peniche",N,Sitio do Alemão,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,262782324,,ji.alemao@escolas.min-edu.pt,262781530,-107502.340467474,-32960.385376045
142002,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",624676,"Jardim de Infância da Prageira, Peniche",N,R. Nª Srª  Boa Viagem,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,262782324,,ji.prageira@escolas.min-edu.pt,262787394,-106448.405893483,-33631.1647466226
142003,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",610331,"Jardim de Infância da Colónia Balnear, Peniche",N,R. Dr. João Matos Bilhau,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,Redes dos ministérios,262782324,,ji.coloniabalnear@escolas.min-edu.pt,262785292,-107834.14620008,-33534.3608252471
142004,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",340819,"Escola Básica D. Luís de Ataíde, Peniche",S,R. Arqtº Paulino Montez,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,2º Ciclo;3º Ciclo,Redes dos ministérios,262790211,http://www.aeluisdeataide.pt,direcao@aeluisdeataide.edu.gov.pt;servicos@aeluisdeataide.edu.gov.pt,262790210,-107860.047365736,-33415.8459885406
142005,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",247947,"Escola Básica do Filtro, Peniche",N,Rua Mariano Calado,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,262782324,,eb1.n2.peniche@escolas.min-edu.pt,262782324,-107116.257406409,-32660.3240283159
142006,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",252700,"Escola Básica do Alemão, Peniche",N,Sítio do Alemão,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,262782324,,eb1.n4.peniche@escolas.min-edu.pt,262782324,-107502.340467474,-32960.385376045
142007,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",254162,"Escola Básica da Prageira, Peniche",N,R. Na Sra da Boa Viagem,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,262782324,,eb1.n6.peniche@escolas.min-edu.pt,262787394,-106448.405893483,-33631.1647466226
142008,120297,"Agrupamento de Escolas D. Luís de Ataíde, Peniche",240450,Escola Básica Velha de Peniche,N,Lg. Prof. Francisco Freire,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo,Redes dos ministérios,262782324,,eb1.n1.peniche@escolas.min-edu.pt,262782324,-107613.058886988,-33567.9583235033
142009,172285,Agrupamento de Escolas de Peniche,253406,"Escola Básica da Central, Peniche",N,Rua da Central Eléctrica,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar;1º Ciclo,Redes dos ministérios,262782324,,eb1.n5.peniche@escolas.min-edu.pt,262782324,-108081.405442457,-33554.2524644885
142010,172285,Agrupamento de Escolas de Peniche,330103,Escola Básica de Peniche,S,Rua Miguel Torga,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,1º Ciclo;2º Ciclo;3º Ciclo,Redes dos ministérios,262780028,http://escolaspeniche.com/portal/,direcao@aepeniche.edu.gov.pt;servicos@aepeniche.edu.gov.pt,262780020,-108797.31592018,-33582.0377571329
142011,172285,Agrupamento de Escolas de Peniche,251483,"Escola Básica Nova, Peniche",N,Av. das Escolas,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar;1º Ciclo,Redes dos ministérios,262782324,,eb1.n3.peniche@escolas.min-edu.pt,262782324,-107661.843818062,-33673.3354493567
142012,,,790254,Centro Infantil O Traquinas - Santa Casa da Misericórdia Peniche,N,R. Da Fonte De Nª Sª Do Rosário,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,262782197,,ci.otraquinas@escolas.min-edu.pt,262785693
142013,,,516065,Jardim de Infância da Associação Serra D'El-Rei,N,Rua Da Alegria Nº 36,SERRA D'EL REI,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,262909120,,ass.jiserraelrei@escolas.min-edu.pt,262909854
142014,,,516028,Jardim Infantil de Ferrel,N,"Rua Do Jardim Infantil , N.º1",FERREL,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,262758558,,,262769226
142015,,,803538,Jardim Infantil Sant'Ana - Santa Casa da Misericórdia de Peniche,N,Rua José Cândido Azevedo e Melo,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,262782197,,ji.santana@escolas.min-edu.pt,262783136,-108264.104247505,-33639.1540732303
142016,,,516030,Jardim de Infância de Santa Maria - Centro Social Padre Bastos,N,Rua Calouste Gulbenkian,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,262790141,,ji.csculturapeniche@escolas.min-edu.pt,262790140,-107499.175881922,-33025.2260684039
142017,,,516016,Jardim de Infância do Centro Paroquial de Bem Estar Social Atouguia da Baleia,N,"Rua Víctor Almeida Baltazar, 15 - Urbanização Casal da Cruz",ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,262759791,,dgap@cpbesab.pt,262759798
142018,402497,Escola Secundária de Peniche,402497,Escola Secundária de Peniche,N,Avenida 25 de Abril,PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Secundário;Profissional,Redes dos ministérios,262780341,http://espeniche.pt/,direcao@espeniche.edu.gov.pt;servicos@espeniche.edu.gov.pt,262780340,-107384.85001543,-33057.2869505838
142019,,,800163,CERCIPENICHE - Cooperativa de Educação e Reabilitação de Cidadãos Inadaptadas,N,"R. Dr. João de Matos Bilhau, 26",PENICHE,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Especial,IPSS ou equiparada,262789963,,cercip@escolas.min-edu.pt,262783041,-107869.355095508,-33518.3262289795
142020,,,806049,Jardim de Infância do Centro Paroquial de Bem Estar Social Atouguia da Baleia - Pólo,N,"Rua da Carreira, n.º 18",ATOUGUIA DA BALEIA,Peniche,Leiria,Lisboa e Vale do Tejo,QZP.41,Pré-escolar,IPSS ou equiparada,,,centroparoquialat.baleia@gmail.com,,-103331.761682887,-36124.4372276009
